uuid,color_ok,b_avg,g_avg,r_avg,saturation_avg,brightness_avg
18004779014252143,True,106.22226388888892,118.9345416666666,129.73962500000005,67.416125,133.96670833333334
18041142166663261,True,157.5256000000001,170.9114333333333,188.20340000000004,48.65798333333333,188.22776666666667
17983336769651248,True,117.3923222222223,125.6532444444444,146.43691111111102,63.363844444444446,146.99926666666667
18047444879740639,True,106.49656944444448,120.19430555555552,128.12616666666673,46.176625,129.4655
18156948955322217,True,134.3275444444445,132.37286666666665,127.43767777777784,89.82107777777777,159.09463333333332
18257129710290204,True,153.90170833333332,161.85158333333328,147.73145833333322,72.85143055555555,170.8962361111111
18019780388294184,True,90.76025125628136,106.88854271356789,115.30691792294805,87.94021775544388,119.42460636515914
18010066040276613,True,76.75504166666668,105.47997222222222,132.57752777777782,159.980375,149.29331944444445
18022625591264158,True,90.82965555555556,104.71188888888896,125.11391111111112,102.92212222222224,132.40998888888888
18000967124371872,True,149.88505185185196,154.43536296296296,157.22039999999993,34.23422222222222,161.58394074074073
18212304031321315,True,120.6748611111111,131.62701388888888,143.62631944444445,60.40316666666666,147.9078888888889
18121000288441206,True,82.47077777777776,85.48457777777769,77.58521111111108,60.97101111111111,89.17182222222222
18094234024500924,True,114.97530555555544,123.7043888888889,112.1529027777778,73.08902777777777,127.98230555555556
17847988581210438,True,87.54349999999998,137.11068333333336,161.6166833333335,141.61528333333334,166.75501666666668
18023449813983186,True,118.0286111111111,123.94724999999995,130.08138888888894,95.00765277777778,147.2560138888889
18103326073455557,True,43.495666666666665,46.71292222222226,57.67091111111112,120.00936666666666,65.82848888888888
17998460774752978,True,110.48599664991627,139.82569514237866,153.16815745393637,102.91994974874372,163.67541038525962
17940618041716253,True,111.6510416666666,122.47252777777778,131.51891666666663,59.50043055555555,133.80605555555556
17871601866068402,True,71.72843333333333,113.79312222222218,112.24603333333334,113.73468888888888,117.76315555555556
17932432793748372,True,101.30259722222222,124.89383333333332,124.06090277777784,91.06465277777778,131.8361111111111
17978067209615521,True,157.31523333333325,157.71903333333327,154.5634111111112,29.848022222222223,165.1579888888889
18057120626011192,True,84.35691111111113,110.26791111111116,154.8153666666667,119.1487,155.41387777777777
18364693189138071,True,53.31901388888891,72.11170833333333,103.52045833333332,156.16444444444446,106.30608333333332
18055771981529207,True,91.85675555555557,103.34034444444444,125.89936666666678,111.5338888888889,136.43777777777777
18098178065044461,True,178.9560416666665,170.80401388888882,175.01105555555563,47.38741666666667,191.8866805555556
18064903436074311,True,43.44243055555557,83.37320833333334,97.89636111111116,120.39304166666666,102.96451388888887
18064843838657151,True,78.89126388888884,114.61672222222226,93.15745833333337,102.75025,123.24666666666668
17934783465149162,True,75.85947222222224,84.49225000000001,101.82070833333331,81.27036111111111,104.59691666666669
18004620296731318,True,154.80497777777782,159.25063703703702,155.07010370370378,76.31924444444445,179.5452
18147612706362387,True,75.16393333333329,101.39892222222228,123.38199999999996,121.9323888888889,124.49285555555556
18266718691286263,True,138.93143055555552,144.4633472222222,153.36886111111107,64.13038888888889,157.82443055555555
17934512622054656,True,105.80771851851851,93.06860740740736,99.90490370370372,123.2725037037037,137.434
18028504232210916,True,115.28040787623073,126.67784810126584,116.17132208157524,75.68524613220816,132.07742616033755
18300076117231435,True,41.25581944444447,47.57968055555561,56.45411111111111,94.93948611111112,56.540055555555554
17896554839901308,True,209.81748333333337,204.01238333333328,186.5007833333333,34.6872,213.2042333333333
18060185384430081,True,30.32925555555556,51.295288888888855,79.48492222222221,167.6631111111111,80.25066666666666
18035089027695690,True,22.98378333333334,38.67764999999997,61.85278333333332,170.25185,62.5363
18097620457992851,True,141.51818055555566,136.47240277777777,133.34069444444458,39.18615277777778,147.38316666666665
18299390266153053,True,183.84859229747676,177.459150066401,161.36617529880462,83.27980079681275,206.5077290836653
18050079037675300,True,205.3970416666665,195.77761111111116,188.34156944444464,50.07872222222223,213.68075
18037041043804290,True,133.96291666666673,129.67340277777774,117.0652083333334,72.442375,144.40018055555555
18096247415016931,True,99.49748611111104,113.47233333333342,144.8918194444444,123.82254166666668,154.99994444444445
18040937675770494,True,12.952986111111112,37.49651388888888,61.744361111111154,189.98481944444444,61.84943055555556
18523290106060400,True,134.35278888888888,141.0680555555555,144.33236666666664,46.21596666666667,147.96865555555556
18038000393329911,True,82.58588888888883,113.89604166666663,136.38483333333332,121.15633333333334,143.49594444444443
17926724768817661,True,97.49724999999997,109.3464027777778,124.32294444444446,86.25427777777777,128.48002777777776
18076105697587679,True,81.85745833333337,104.95948611111118,114.13962499999998,87.23797222222223,119.96672222222222
18351335809241012,True,68.38019519519523,85.28445945945951,96.75214714714714,81.51343843843844,97.33932432432432
18089830345380176,True,99.06087499999998,98.2465555555556,100.48230555555554,108.72565277777778,122.93183333333332
17972910803815916,True,122.88263009845292,131.05375527426162,132.97423347398032,36.74848101265823,135.7132630098453
18394345246074328,True,83.36174999999997,105.44893055555558,129.3245277777778,119.92798611111112,138.294375
18161497597390068,True,71.79954166666668,49.01458333333334,39.810958333333325,193.45844444444444,96.22790277777776
17892353478222338,True,146.21852777777772,130.6275555555555,103.36836111111116,122.00159722222222,161.68729166666665
18103195543416352,True,73.33029288702932,104.40880055788,134.48097629009766,129.77198047419805,134.90271966527197
18086718260300041,True,177.6883888888888,164.72701388888882,154.30804166666667,42.78536111111111,180.04456944444445
18011633345623379,True,10.977644444444447,33.081288888888864,57.91369999999996,213.55686666666668,58.23007777777778
18084497167486994,True,95.58497487437178,144.613567839196,131.30619765494134,108.71294807370184,150.0821608040201
17961959615726341,True,76.76999999999997,100.85984722222229,133.20100000000008,131.29356944444444,134.98830555555554
17916567021039770,True,162.99612499999992,180.18745833333324,174.41108333333332,48.94244444444445,187.8730555555556
18015928082493249,True,101.01377963737798,112.57933054393308,123.00764295676429,77.37069735006973,128.52103207810322
18053401222875424,True,95.10714444444446,110.38707777777782,116.46798888888893,114.92527777777778,133.9400222222222
18294158218302556,True,113.1807638888889,123.55662500000004,116.06681944444448,85.94745833333333,136.32381944444444
17892523449327152,True,142.73299999999992,127.70805555555556,115.84508333333332,99.46415277777778,150.902625
18074504135508756,True,123.398125,129.0318472222222,137.40661111111112,47.94876388888889,140.70227777777777
18047005694264887,True,178.2643851851851,186.4393333333334,136.6433333333334,74.09644444444444,188.5972888888889
18336110770095333,True,88.22422110552768,109.47187604690112,127.77519262981568,87.62748743718593,132.9342881072027
18044438270743544,True,151.36144444444432,136.77672222222222,140.06519444444447,89.98727777777778,170.77154166666668
18096013399680766,True,126.79658333333332,148.78115277777786,164.49061111111118,80.44497222222222,171.01168055555556
18012579218473964,True,108.52023709902372,125.60471408647146,142.19977684797772,86.66025104602511,148.07351464435146
18114350554602777,True,71.09259587020647,72.37269911504423,73.52961651917407,46.477905604719766,77.84281710914455
18077642026538381,True,66.13815555555556,80.78063333333336,105.3378,135.18716666666666,112.27496666666669
18341790232191404,True,159.5828308207705,154.72996649916251,138.82569514237852,65.92996649916248,168.77281407035176
18249536332213976,True,116.98412499999996,124.37970833333335,127.42536111111116,34.859541666666665,130.5578888888889
17979669863943361,True,109.74573611111109,131.757,161.77580555555554,98.79191666666668,166.67569444444445
18093924275123823,True,43.648569444444405,78.74098611111113,109.73283333333332,162.33315277777777,113.39311111111112
18076179995298668,True,55.3166203703704,64.29967592592592,86.01143518518514,123.35427469135804,90.3148302469136
18010523153893586,True,72.18269841269843,79.11107142857134,85.51373015873013,50.01041005291005,89.85796296296296
17989527959496393,True,139.7552638888888,140.43523611111115,144.793111111111,81.65851388888889,166.82958333333335
17925109310873999,True,175.97704444444446,177.8455888888889,169.34767777777785,25.886333333333333,181.81941111111112
18112272817491874,True,93.51831944444446,69.8387222222222,77.30941666666678,146.8647361111111,114.59955555555555
18118484101595860,True,162.52945833333317,158.02827777777784,201.1731944444445,71.04959722222222,205.3360555555556
18060770207472022,True,121.99084722222224,162.4887777777777,168.59140277777772,96.92416666666666,174.2515
18331650565240265,True,81.53206944444439,89.78756944444443,88.94973611111119,78.38383333333333,99.54041666666669
18048207317235164,True,134.07088888888885,167.19188888888894,183.9540416666665,92.353625,187.86094444444444
18336509524242932,True,131.38013888888884,130.918236111111,149.10991666666658,79.418875,165.638625
17997549794316615,True,80.85433192686351,92.9895358649789,127.2244022503516,121.1590857946554,132.00902953586498
18080994206086804,True,105.483640167364,123.43246861924688,135.2243933054393,86.99641562064156,138.51850767085077
18007585040664125,True,174.4571000000002,176.62372222222217,180.9198333333333,35.21823333333333,187.6379777777778
18088951898088899,True,70.25426388888886,106.4806805555556,150.2189722222221,143.30984722222223,150.68455555555556
17855287170641910,True,149.83972222222218,109.91747222222224,97.78736111111115,87.04968055555555,153.03118055555555
18034110803641734,True,140.81188888888892,143.79394444444452,136.75058333333325,54.65668055555555,150.84144444444445
18003158624437131,True,72.06511111111114,97.0198888888888,126.6428055555556,124.99665277777778,126.81306944444444
17999954543555222,True,164.74200000000013,183.8451000000001,181.61503333333332,51.751133333333335,193.6627777777778
17994982127266811,True,101.71887290167872,118.75372901678658,134.56159472422067,67.75188249400479,134.70239808153477
17880709314236250,True,57.73736666666669,66.72225555555555,80.12958888888883,85.21385555555555,81.82697777777778
18000514862331151,True,84.67287074829936,98.33703401360546,119.83097959183682,79.93642176870749,121.62080272108844
18380444338121035,True,92.74243055555556,112.6585972222222,134.0065138888889,107.82729166666668,141.1975138888889
18282968650161898,True,206.9750996015936,200.23892430278897,189.20694555112885,38.69717131474104,214.17551128818064
17937138102210502,True,164.25327777777778,190.8162916666668,193.5233333333333,46.55606944444445,196.20090277777777
17971759211881538,True,186.43487500000015,185.46856944444465,188.5970555555556,31.637013888888887,198.6809722222222
17876824437325558,True,58.58515277777781,58.96216666666672,65.82640277777779,154.66695833333333,83.05966666666667
18589149679029848,True,125.770562962963,136.82980740740746,134.83817777777782,105.71653333333332,149.402
17868051372487375,True,132.22227777777775,138.6228888888889,149.69458333333336,81.04261111111111,162.518625
17979916028907018,True,100.2744444444444,123.09588888888884,147.61509722222226,104.89661111111111,148.861375
18080403109727318,True,69.23255555555555,87.67487777777778,96.0215333333333,97.6988,102.9854888888889
17914129787844758,True,172.49080601092902,203.0894535519127,214.5452732240439,66.35367486338798,219.26263661202185
18034246877275210,True,128.09695000000008,145.00245000000004,196.7764333333333,107.88716666666669,197.7566
17870147397017084,True,133.86737796373777,136.62426778242678,141.89386331938627,45.1692189679219,146.93093444909346
17949352167128673,True,170.47966666666667,156.46824999999995,159.2249583333333,70.61004166666666,181.43859722222223
18382219780088661,True,193.40739259259252,150.79162962962957,81.287437037037,140.9530962962963,197.56632592592592
18044919253819645,True,80.95614999999997,104.38583333333337,102.51951666666658,110.84308333333334,116.48335
18063316663763116,True,120.49256666666666,93.86726666666672,91.78929999999995,121.12513333333334,127.36076666666666
17985167015640866,True,45.73471447543156,44.43468791500666,46.69155378486053,169.9672775564409,60.452390438247015
18040464904789796,True,68.10539999999993,56.72596666666664,52.633588888888895,128.61553333333333,77.64691111111111
18078914749750556,True,56.70811111111107,79.33129166666663,121.90220833333323,135.62605555555555,121.98731944444444
17854659546579721,True,47.49352777777779,87.05623611111115,130.10172222222226,164.70525,130.2487638888889
18047278102591889,True,177.99705555555553,183.12161111111112,183.4444027777778,55.35165277777778,194.76836111111112
18023588522034221,True,67.84027777777777,115.79051111111109,186.37062222222224,174.27847777777777,186.3721
18039787082679940,True,119.33191111111113,131.254311111111,138.10277777777762,48.567455555555554,140.5331
18005280287573386,True,95.67706944444444,114.84762499999997,130.8058194444444,63.96613888888889,131.89355555555557
18076416343987978,True,64.04026388888886,54.00076388888887,60.85819444444446,102.70181944444444,73.6703888888889
17926416885113286,True,112.13336122733617,124.12211994421205,134.00998605299858,104.30778242677825,150.72359832635982
18200285770330953,True,107.02048611111115,118.33066666666674,138.25930555555547,100.24748611111112,152.1487361111111
18091555880335819,True,58.57537499999999,82.71529166666667,104.32505555555552,144.6938888888889,105.36444444444444
17858982162334892,True,26.052361111111104,36.491125,48.75090277777778,146.8055138888889,49.33258333333333
17939748498161119,True,190.5223833333335,188.9158166666667,212.5034166666665,37.9615,212.6115
18027036620180892,True,73.47910000000007,109.04636666666669,137.86985555555563,128.91332222222223,138.09526666666667
18301382395278460,True,137.26941666666664,128.7188472222222,132.79897222222232,61.154625,149.85555555555555
17998979147927837,True,162.01956944444436,133.58373611111114,111.4535,120.13377777777778,176.78668055555556
18054339574817051,True,90.72915555555558,95.5270999999999,100.81459999999998,76.8658,105.84734444444445
17863890378074865,True,176.23604444444447,177.83772222222206,182.0764777777777,60.061844444444446,195.4839888888889
17883230873965546,True,136.7495972222222,135.94826388888885,130.80063888888898,79.37816666666667,153.08433333333332
18021459995633952,True,125.79206666666656,131.60229999999996,145.9114666666665,83.80137777777777,154.16116666666667
18032840750193999,True,106.6103,106.29358888888898,92.66541111111108,82.00097777777778,121.03788888888889
17913552249214572,True,82.091520223152,94.08119944211988,104.55305439330547,85.97064156206416,107.46640167364016
18074283788203759,True,198.5132083333332,168.4531111111111,156.32561111111102,71.13445833333333,200.65798611111111
17892304470282756,True,123.94941666666668,132.39702777777774,136.65461111111114,50.90595833333333,141.5986111111111
17857150152456821,True,125.98773611111103,155.03188888888886,185.25715277777783,100.27977777777778,186.01844444444444
18029280029589394,True,69.85006666666663,69.92911111111111,50.34374444444446,123.17431111111112,72.63592222222222
18106422328390348,True,80.73597222222219,110.1595416666666,150.9391805555555,129.16005555555554,153.33091666666667
18028288706628848,True,58.81645833333331,65.99249999999999,82.74033333333331,88.24590277777777,83.4954861111111
17928898589969267,True,142.16598611111115,152.7928333333331,153.21869444444422,79.933375,165.20283333333333
18040936891915700,True,167.53611111111113,162.41909999999996,179.94824444444436,61.7064,191.64911111111115
18386437054075882,True,124.98298888888873,145.35107777777765,168.4356555555556,90.06136666666667,172.25743333333332
17998222424240403,True,71.93488888888885,75.3144592592593,73.1398666666667,136.7529925925926,90.55013333333332
17959328882688958,True,87.34266666666666,118.72690000000009,122.47765555555564,109.07695555555556,128.83544444444445
17988896267827891,True,154.93746164574614,189.95500697350064,162.96804741980475,85.04503486750349,192.70725244072528
18023102639180629,True,133.3499444444445,141.10529166666674,133.66626388888884,72.43551388888889,151.40727777777778
18104345192505993,True,52.55511666666667,51.13886666666665,42.83046666666664,146.75478333333334,56.0171
17905472567912708,True,218.21734722222217,211.535986111111,191.51831944444444,53.04423611111111,226.02936111111111
17956844658105977,True,108.56452802359875,129.114395280236,148.0729793510325,99.31165191740412,157.28197640117995
17936158710205643,True,137.2512361111111,189.1730277777777,166.6827638888888,97.5586111111111,198.8938611111111
17848410786675238,True,49.44785185185184,55.41730370370373,63.50414814814815,94.08897777777776,64.44934814814815
18120225103495630,True,34.056666666666665,58.60259722222221,94.35344444444443,165.49411111111112,95.23965277777778
18130599127488574,True,104.82317037037036,98.28983703703705,122.79066666666664,80.04225185185186,126.28277037037036
18101351626400449,True,137.16006973500686,153.36274755927477,160.177419804742,48.477377963737794,165.4963179916318
17991529490478586,True,123.41952000000008,152.99902666666668,181.95140000000004,98.29885333333333,182.81910666666667
18142616413441586,True,145.38309999999996,153.35004444444448,164.2823777777778,58.94455555555555,169.8292
